cp_model,art_ms_ozon,art_ms_wb,art_print_ozon,art_print_wb,sku,nm,msk_limits_all,tier
Samsung Galaxy A24,,SSA24-10,R500483,Q00268,,253315551,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C506,C506,,460813825,225,Tier 3
Samsung Galaxy A24,,SSA24-10,R103147,Q00295,,259034005,225,Tier 3
Samsung Galaxy A24,,SSA24-10,R102211,Q00049,,215548544,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V104491,W412,,445314861,225,Tier 3
Samsung Galaxy A24,2108050,,R102970,Q00454,2453519186,,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V102222,W060,,225163920,225,Tier 3
Samsung Galaxy A24,2108050,,C103042,C103042,2776741431,,225,Tier 3
Samsung Galaxy A24,2108050,,R103658,Q00534,2632201493,,225,Tier 3
Samsung Galaxy A24,2108050,,V103665,W437,3085331313,,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V104754,W330,,400619668,225,Tier 3
Samsung Galaxy A24,2108050,,C380,C380,2776739684,,225,Tier 3
Samsung Galaxy A24,2108050,SSA24-10,V104715,W969,3255055375,513010929,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C608,C608,,493656319,225,Tier 3
Samsung Galaxy A24,2108050,SSA24-10,C500056,C500056,3154627039,577333014,225,Tier 3
Samsung Galaxy A24,2108050,,R103520,Q00492,2776740944,,225,Tier 3
Samsung Galaxy A24,,SSA24-10,R500482,Q00260,,253313302,225,Tier 3
Samsung Galaxy A24,2108050,,C320,C320,2776743150,,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C294,C294,,413360949,225,Tier 3
Samsung Galaxy A24,,SSA24-10,R102087,Q00026,,190385955,225,Tier 3
Samsung Galaxy A24,2108050,,V103717,W369,2776740638,,225,Tier 3
Samsung Galaxy A24,2108050,SSA24-10,C806,C806,2970078954,685051464,225,Tier 3
Samsung Galaxy A24,2108050,,C306,C306,2776740640,,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V102310,W009,,190385956,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V102331,W021,,215548552,225,Tier 3
Samsung Galaxy A24,2108050,,V102158,W160,3084951288,,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V104570,W007,,215548565,225,Tier 3
Samsung Galaxy A24,,SSA24-10,R103284,Q00425,,331485710,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C670,C670,,507369365,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C505,C505,,460812858,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C340,C340,,413364754,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C515,C515,,460773853,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V103113,W261,,277519142,225,Tier 3
Samsung Galaxy A24,2108050,SSA24-10,R103825,Q00662,2952919032,542317262,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C676,C676,,507369404,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V102307,W001,,185063347,225,Tier 3
Samsung Galaxy A24,2108050,SSA24-10,R100453,Q500489,3084959475,587413538,225,Tier 3
Samsung Galaxy A24,,SSA24-10,R5017261,Q500488,,587394129,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V104947,W1252,,556471871,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C140,C140,,413361587,225,Tier 3
Samsung Galaxy A24,2108050,,C500571,C500571,3218885884,,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V104376,W416,,445317869,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V500487,W210,,259032289,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V104573,W260,,274305878,225,Tier 3
Samsung Galaxy A24,,SSA24-10,C004,C004,,413360916,225,Tier 3
Samsung Galaxy A24,,SSA24-10,V500486,W096,,248463219,225,Tier 3
Samsung Galaxy A24,2108050,,R103659,Q00452,2632203241,,225,Tier 3
Samsung Galaxy A24,2108050,,R100687,Q500490,2453324831,,225,Tier 3
Samsung Galaxy A24,2108050,,R103526,Q00476,2776743080,,225,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V104469,W407,,443686205,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C026,C026,,685029976,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,V104812,W1118,2952918333,542290306,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,V102752,W500491,2776741260,587514260,275,Tier 3
Samsung Galaxy A25 5G,2108550,,V100377,W100377,3084962046,,275,Tier 3
Samsung Galaxy A25 5G,2108550,,C311,C311,2776742590,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R103534,Q00466,,589360941,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C816,C816,,561054971,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,V102459,W177,2776741670,233426126,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,R242,Q00086,3084401259,235951510,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R103404,Q00383,,291872803,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,V103631,W301,1858034139,331485211,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R102210,Q00011,,189123738,275,Tier 3
Samsung Galaxy A25 5G,2108550,,V104161,W431,2452956596,,275,Tier 3
Samsung Galaxy A25 5G,2108550,,V104272,W500493,2776742838,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R500483,Q00268,,253311835,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C506,C506,,460814051,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R103147,Q00295,,259034062,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R102211,Q00049,,449776850,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V104491,W412,,445315201,275,Tier 3
Samsung Galaxy A25 5G,2108550,,R102970,Q00454,2453517802,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V102222,W060,,235932624,275,Tier 3
Samsung Galaxy A25 5G,2108550,,C103042,C103042,2776741003,,275,Tier 3
Samsung Galaxy A25 5G,2108550,,R103658,Q00534,2632205108,,275,Tier 3
Samsung Galaxy A25 5G,2108550,,V103665,W437,3085329440,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V104754,W330,,400619813,275,Tier 3
Samsung Galaxy A25 5G,2108550,,C380,C380,2776740751,,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,V104715,W969,3255056855,513011886,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C608,C608,,493657193,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,C500056,C500056,3154508843,577333035,275,Tier 3
Samsung Galaxy A25 5G,2108550,,R103520,Q00492,2776743128,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R500482,Q00260,,253315664,275,Tier 3
Samsung Galaxy A25 5G,2108550,,C320,C320,2776741868,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C294,C294,,413362761,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R102087,Q00026,,190384791,275,Tier 3
Samsung Galaxy A25 5G,2108550,,V103717,W369,2776741414,,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,C806,C806,2970081212,685032701,275,Tier 3
Samsung Galaxy A25 5G,2108550,,C306,C306,2776741004,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V102310,W009,,190384793,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V102331,W021,,215544767,275,Tier 3
Samsung Galaxy A25 5G,2108550,,V102158,W160,3084963681,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V104570,W007,,215544803,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R103284,Q00425,,331485571,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C505,C505,,460813042,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C340,C340,,413363217,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V103113,W261,,277519289,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,R103825,Q00662,2952918867,542316784,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C007,C007,,413363199,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V102307,W001,,189123746,275,Tier 3
Samsung Galaxy A25 5G,2108550,,R100453,Q500489,3084401394,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,R5017261,Q500488,,587394175,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V104947,W1252,,556470598,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C140,C140,,413363189,275,Tier 3
Samsung Galaxy A25 5G,2108550,,C500571,C500571,3218928311,,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V104376,W416,,445318068,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V500487,W210,,259032670,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V104573,W260,,274305735,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,C004,C004,,413362741,275,Tier 3
Samsung Galaxy A25 5G,,SSA255G-10,V500486,W096,,248461258,275,Tier 3
Samsung Galaxy A25 5G,2108550,,R103659,Q00452,2632204652,,275,Tier 3
Samsung Galaxy A25 5G,2108550,SSA255G-10,R100687,Q500490,2453261818,587451557,275,Tier 3
Samsung Galaxy A25 5G,2108550,,R103526,Q00476,2776743086,,275,Tier 3
Samsung Galaxy A26 5G,,SAM0074-10,V104469,W407,,443688786,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C026,C026,,684728900,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,V104812,W1118,2952915109,542290578,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,V102752,W500491,2780751509,587503457,530,Tier 2
Samsung Galaxy A26 5G,2110750,,V100377,W100377,3085358473,,530,Tier 2
Samsung Galaxy A26 5G,2110750,,C311,C311,2780765535,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R103534,Q00466,,529718378,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C816,C816,,561057362,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C512,C512,,460820773,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,V102459,W177,2780759284,303385339,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,R242,Q00086,3085359476,303384889,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R103404,Q00383,,303385241,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,V103631,W301,1990397228,331485643,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R102210,Q00011,,303384833,530,Tier 2
Samsung Galaxy A26 5G,2110750,,V104161,W431,2452994477,,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,V104272,W500493,2780760373,587542623,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R500483,Q00268,,303384589,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C506,C506,,460814686,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R103147,Q00295,,303384592,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R102211,Q00049,,303385042,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V104491,W412,,445315861,530,Tier 2
Samsung Galaxy A26 5G,2110750,,R102970,Q00454,2453569891,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V102222,W060,,303384371,530,Tier 2
Samsung Galaxy A26 5G,2110750,,C103042,C103042,2780753213,,530,Tier 2
Samsung Galaxy A26 5G,2110750,,R103658,Q00534,2640047207,,530,Tier 2
Samsung Galaxy A26 5G,2110750,,V103665,W437,3085360289,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V104754,W330,,400619749,530,Tier 2
Samsung Galaxy A26 5G,2110750,,C380,C380,2780759037,,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,V104715,W969,3255056784,512982246,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,C500056,C500056,3154515215,577330419,530,Tier 2
Samsung Galaxy A26 5G,2110750,,R103520,Q00492,2780759347,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R500482,Q00260,,303385235,530,Tier 2
Samsung Galaxy A26 5G,2110750,,C320,C320,2780761197,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C294,C294,,413363572,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R102087,Q00026,,303384785,530,Tier 2
Samsung Galaxy A26 5G,2110750,,V103717,W369,2780749668,,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,C806,C806,2970060923,684728821,530,Tier 2
Samsung Galaxy A26 5G,2110750,,C306,C306,2780760111,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V102310,W009,,303384877,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V102331,W021,,303384478,530,Tier 2
Samsung Galaxy A26 5G,2110750,,V102158,W160,3085357495,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V104570,W007,,303384393,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R103284,Q00425,,331485811,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C505,C505,,460813666,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C515,C515,,460775397,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V103113,W261,,303384486,530,Tier 2
Samsung Galaxy A26 5G,2110750,SAM0074-10,R103825,Q00662,2952914360,542317136,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V102307,W001,,303384400,530,Tier 2
Samsung Galaxy A26 5G,2110750,,R100453,Q500489,3085356972,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,R5017261,Q500488,,587356479,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V104947,W1252,,556471635,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C140,C140,,413361255,530,Tier 2
Samsung Galaxy A26 5G,2110750,,C500571,C500571,3218884064,,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V104376,W416,,445318980,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V500487,W210,,303384881,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V104573,W260,,303384405,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,C004,C004,,413363560,530,Tier 2
Samsung Galaxy A26 5G,,SAM0074-10,V500486,W096,,303384724,530,Tier 2
Samsung Galaxy A26 5G,2110750,,R103659,Q00452,2640045380,,530,Tier 2
Samsung Galaxy A26 5G,2110750,,R100687,Q500490,2453568549,,530,Tier 2
Samsung Galaxy A26 5G,2110750,,R103526,Q00476,2780752519,,530,Tier 2
Samsung Galaxy A3 2016,20250,,V104812,W1118,3005031418,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V102752,W500491,2775784076,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V100377,W100377,3084631259,,370,Tier 0
Samsung Galaxy A3 2016,20250,,C311,C311,2775781179,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V102459,W177,2775778994,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R242,Q00086,3084630540,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V103631,W301,1865354619,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V104161,W431,2452942711,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V104272,W500493,2775783099,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R102970,Q00454,2453523679,,370,Tier 0
Samsung Galaxy A3 2016,20250,,C103042,C103042,2775780675,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R103658,Q00534,2631348691,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V103665,W437,3085325776,,370,Tier 0
Samsung Galaxy A3 2016,20250,,C380,C380,2775782042,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R103520,Q00492,2775783188,,370,Tier 0
Samsung Galaxy A3 2016,20250,,C320,C320,2775783037,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V103717,W369,2775776698,,370,Tier 0
Samsung Galaxy A3 2016,20250,,C806,C806,3006588837,,370,Tier 0
Samsung Galaxy A3 2016,20250,,C306,C306,2775778828,,370,Tier 0
Samsung Galaxy A3 2016,20250,,V102158,W160,3084617830,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R103825,Q00662,3005008811,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R100453,Q500489,3084616121,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R103659,Q00452,2631346511,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R100687,Q500490,2516315029,,370,Tier 0
Samsung Galaxy A3 2016,20250,,R103526,Q00476,2775779855,,370,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V104469,W407,,443685736,45,Tier 0
Samsung Galaxy A30/A20,27550,,V104812,W1118,2957413660,,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,V102752,W500491,2782751963,587493162,45,Tier 0
Samsung Galaxy A30/A20,27550,,V100377,W100377,3085089447,,45,Tier 0
Samsung Galaxy A30/A20,27550,,C311,C311,2782748895,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R103534,Q00466,,529697255,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,C816,C816,,561050418,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,C512,C512,,460819440,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,V102459,W177,2782753425,234839103,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,R242,Q00086,3085090498,225006359,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R103404,Q00383,,291872588,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,V103631,W301,1859611126,331485106,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R102210,Q00011,,188596061,45,Tier 0
Samsung Galaxy A30/A20,27550,,V104161,W431,2452985024,,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,V104272,W500493,2782752984,587538082,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R500483,Q00268,,253313017,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R103147,Q00295,,259034203,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R102211,Q00049,,215547928,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V104491,W412,,445314979,45,Tier 0
Samsung Galaxy A30/A20,27550,,R102970,Q00454,2453521098,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V102222,W060,,225167505,45,Tier 0
Samsung Galaxy A30/A20,27550,,C103042,C103042,2782751902,,45,Tier 0
Samsung Galaxy A30/A20,27550,,R103658,Q00534,2639088611,,45,Tier 0
Samsung Galaxy A30/A20,27550,,V103665,W437,3085332593,,45,Tier 0
Samsung Galaxy A30/A20,27550,,C380,C380,2782753201,,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,V104715,W969,3255066833,513006725,45,Tier 0
Samsung Galaxy A30/A20,27550,,C500056,C500056,3154626501,,45,Tier 0
Samsung Galaxy A30/A20,27550,,R103520,Q00492,2782748716,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R500482,Q00260,,253312715,45,Tier 0
Samsung Galaxy A30/A20,27550,,C320,C320,2782748411,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,C294,C294,,413363348,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R102087,Q00026,,190388264,45,Tier 0
Samsung Galaxy A30/A20,27550,,V103717,W369,2782753660,,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,C806,C806,2973470662,684603687,45,Tier 0
Samsung Galaxy A30/A20,27550,,C306,C306,2782752620,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V102310,W009,,190388266,45,Tier 0
Samsung Galaxy A30/A20,27550,,V102158,W160,3085093834,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V104570,W007,,215547949,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,R103284,Q00425,,331485545,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,C515,C515,,460773970,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V103113,W261,,277519269,45,Tier 0
Samsung Galaxy A30/A20,27550,,R103825,Q00662,2957414041,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,C007,C007,,413364211,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V102307,W001,,188596054,45,Tier 0
Samsung Galaxy A30/A20,27550,SSA20-10,R100453,Q500489,3085089152,587398077,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,C140,C140,,413359818,45,Tier 0
Samsung Galaxy A30/A20,27550,,C500571,C500571,3218954925,,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,V104376,W416,,445317917,45,Tier 0
Samsung Galaxy A30/A20,,SSA20-10,C004,C004,,413363327,45,Tier 0
Samsung Galaxy A30/A20,27550,,R103659,Q00452,2639092270,,45,Tier 0
Samsung Galaxy A30/A20,27550,,R100687,Q500490,2516327808,,45,Tier 0
Samsung Galaxy A30/A20,27550,,R103526,Q00476,2782748993,,45,Tier 0
Samsung Galaxy A31,,SSA31-10,V104469,W407,,443686217,125,Tier 4
Samsung Galaxy A31,,SSA31-10,C026,C026,,684882111,125,Tier 4
Samsung Galaxy A31,2100350,,V104812,W1118,2953204386,,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,V102752,W500491,2776760229,587503845,125,Tier 4
Samsung Galaxy A31,2100350,,V100377,W100377,3084375599,,125,Tier 4
Samsung Galaxy A31,2100350,,C311,C311,2776761324,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R103534,Q00466,,529717572,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,V102459,W177,2776761084,233428948,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,R242,Q00086,3084908909,225006214,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R103404,Q00383,,291872676,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,V103631,W301,1858073794,331485107,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R102210,Q00011,,189124662,125,Tier 4
Samsung Galaxy A31,2100350,,V104161,W431,2452955844,,125,Tier 4
Samsung Galaxy A31,2100350,,V104272,W500493,2776762181,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R500483,Q00268,,253313293,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R103147,Q00295,,259032562,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R102211,Q00049,,215547671,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V104491,W412,,445315200,125,Tier 4
Samsung Galaxy A31,2100350,,R102970,Q00454,2453517079,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V102222,W060,,225166294,125,Tier 4
Samsung Galaxy A31,2100350,,C103042,C103042,2776759900,,125,Tier 4
Samsung Galaxy A31,2100350,,R103658,Q00534,2632007206,,125,Tier 4
Samsung Galaxy A31,2100350,,V103665,W437,3085330364,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V104754,W330,,400619711,125,Tier 4
Samsung Galaxy A31,2100350,,C380,C380,2776761534,,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,V104715,W969,3255056159,513013281,125,Tier 4
Samsung Galaxy A31,2100350,,C500056,C500056,3154627368,,125,Tier 4
Samsung Galaxy A31,2100350,,R103520,Q00492,2776760397,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R500482,Q00260,,253312558,125,Tier 4
Samsung Galaxy A31,2100350,,C320,C320,2776760523,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R102087,Q00026,,190386841,125,Tier 4
Samsung Galaxy A31,2100350,,V103717,W369,2776759543,,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,C806,C806,2973101315,684883285,125,Tier 4
Samsung Galaxy A31,2100350,,C306,C306,2776760873,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V102310,W009,,190386843,125,Tier 4
Samsung Galaxy A31,2100350,,V102158,W160,3084913186,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V104570,W007,,215547746,125,Tier 4
Samsung Galaxy A31,,SSA31-10,R103284,Q00425,,331485703,125,Tier 4
Samsung Galaxy A31,,SSA31-10,C340,C340,,413362825,125,Tier 4
Samsung Galaxy A31,,SSA31-10,C515,C515,,460774316,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V103113,W261,,277519165,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,R103825,Q00662,2953204499,542316978,125,Tier 4
Samsung Galaxy A31,,SSA31-10,C676,C676,,507369446,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V102307,W001,,189124669,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,R100453,Q500489,3084379443,587404244,125,Tier 4
Samsung Galaxy A31,,SSA31-10,C140,C140,,413360225,125,Tier 4
Samsung Galaxy A31,2100350,,C500571,C500571,3218941882,,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V500487,W210,,259030214,125,Tier 4
Samsung Galaxy A31,,SSA31-10,V500486,W096,,248461569,125,Tier 4
Samsung Galaxy A31,2100350,,R103659,Q00452,2631987136,,125,Tier 4
Samsung Galaxy A31,2100350,SSA31-10,R100687,Q500490,2453317232,587443169,125,Tier 4
Samsung Galaxy A31,2100350,,R103526,Q00476,2776760023,,125,Tier 4
Samsung Galaxy A32,,SSA32-10,V104469,W407,,443685644,675,Tier 2
Samsung Galaxy A32,,SSA32-10,C026,C026,,684897346,675,Tier 2
Samsung Galaxy A32,2102050,SSA32-10,V104812,W1118,2952814744,542291425,675,Tier 2
Samsung Galaxy A32,2102050,SSA32-10,V102752,W500491,2776739339,587496317,675,Tier 2
Samsung Galaxy A32,2102050,,V100377,W100377,3084378696,,675,Tier 2
Samsung Galaxy A32,2102050,,C311,C311,2776738021,,675,Tier 2
Samsung Galaxy A32,,SSA32-10,R103534,Q00466,,529720239,675,Tier 2
Samsung Galaxy A32,,SSA32-10,C816,C816,,561060449,675,Tier 2
Samsung Galaxy A32,,SSA32-10,C512,C512,,460819384,675,Tier 2
Samsung Galaxy A32,2102050,SSA32-10,V102459,W177,2776737604,234840777,675,Tier 2
Samsung Galaxy A32,2102050,SSA32-10,R242,Q00086,3133664123,449776833,675,Tier 2
Samsung Galaxy A32,,SSA32-10,R103404,Q00383,,291872566,675,Tier 2
Samsung Galaxy A32,2102050,SSA32-10,V103631,W301,1858027888,331485233,675,Tier 2
Samsung Galaxy A32,,SSA32-10,R102210,Q00011,,185063377,675,Tier 2
Samsung Galaxy A32,2102050,,V104161,W431,2452955319,,675,Tier 2
Samsung Galaxy A32,2102050,SSA32-10,V104272,W500493,2776739058,587539377,675,Tier 2
Samsung Galaxy A32,,SSA32-10,R500483,Q00268,,253314041,675,Tier 2
Samsung Galaxy A32,,SSA32-10,C506,C506,,460813826,675,Tier 2
